Timestamp,Blind Zone ID,Inferred From,Calibrated Pressure (bar),Physics Delta (bar),Calibrated Flow (LPS)
2026-03-22 10:18:10,Z05,Z06 & Z02,1.368,-0.047,47.27
2026-03-22 10:18:10,Z07,Z08 & Z06,1.473,0.067,34.84
2026-03-22 10:18:11,Z03,Z01 & Z04,1.531,0.144,59.79
2026-03-22 10:18:11,Z05,Z06 & Z02,1.464,0.073,42.76
2026-03-22 10:18:11,Z07,Z08 & Z06,1.511,0.135,34.0
2026-03-22 10:18:12,Z03,Z01 & Z04,1.409,-0.003,62.36
2026-03-22 10:18:12,Z05,Z06 & Z02,1.453,0.08,46.6
2026-03-22 10:18:12,Z07,Z08 & Z06,1.574,0.16,34.41
2026-03-22 10:18:13,Z03,Z01 & Z04,1.568,0.168,63.3
2026-03-22 10:18:13,Z05,Z06 & Z02,1.6,0.171,42.01
2026-03-22 10:18:13,Z07,Z08 & Z06,1.55,0.176,33.72
2026-03-22 10:18:14,Z03,Z01 & Z04,1.431,0.057,64.96
2026-03-22 10:18:14,Z05,Z06 & Z02,1.46,0.073,43.87
2026-03-22 10:18:14,Z07,Z08 & Z06,1.394,-0.007,30.84
2026-03-22 10:18:15,Z03,Z01 & Z04,1.559,0.156,53.08
2026-03-22 10:18:15,Z05,Z06 & Z02,1.503,0.081,39.5
2026-03-22 10:18:15,Z07,Z08 & Z06,1.39,-0.004,32.14
2026-03-22 10:18:16,Z03,Z01 & Z04,1.442,0.039,58.08
2026-03-22 10:18:16,Z05,Z06 & Z02,1.586,0.158,43.8
2026-03-22 10:18:16,Z07,Z08 & Z06,1.481,0.097,32.34
2026-03-22 10:18:17,Z03,Z01 & Z04,1.566,0.147,60.56
2026-03-22 10:18:17,Z05,Z06 & Z02,1.528,0.112,42.9
2026-03-22 10:18:17,Z07,Z08 & Z06,1.43,0.007,32.98
2026-03-22 10:18:18,Z03,Z01 & Z04,1.538,0.121,56.71
2026-03-22 10:18:18,Z05,Z06 & Z02,1.472,0.066,41.01
2026-03-22 10:18:18,Z07,Z08 & Z06,1.482,0.079,30.94
2026-03-22 10:18:19,Z03,Z01 & Z04,1.467,0.048,52.3
2026-03-22 10:18:19,Z05,Z06 & Z02,1.431,0.021,42.22
2026-03-22 10:18:19,Z07,Z08 & Z06,1.461,0.033,32.51
2026-03-22 10:18:20,Z03,Z01 & Z04,1.531,0.141,57.16
2026-03-22 10:18:20,Z05,Z06 & Z02,1.422,0.003,40.41
2026-03-22 10:18:20,Z07,Z08 & Z06,1.385,-0.002,30.24
2026-03-22 10:18:21,Z03,Z01 & Z04,1.44,0.045,56.87
2026-03-22 10:18:21,Z05,Z06 & Z02,1.462,0.044,41.53
2026-03-22 10:18:21,Z07,Z08 & Z06,1.534,0.131,32.42
2026-03-22 10:18:22,Z03,Z01 & Z04,1.532,0.128,62.32
2026-03-22 10:18:22,Z05,Z06 & Z02,1.492,0.067,40.95
2026-03-22 10:18:22,Z07,Z08 & Z06,1.532,0.118,35.27
2026-03-22 10:18:23,Z03,Z01 & Z04,1.364,-0.052,67.8
2026-03-22 10:18:23,Z05,Z06 & Z02,1.388,-0.042,42.73
2026-03-22 10:18:23,Z07,Z08 & Z06,1.304,-0.087,34.37
2026-03-22 10:18:24,Z03,Z01 & Z04,1.433,0.057,58.76
2026-03-22 10:18:24,Z05,Z06 & Z02,1.536,0.13,46.37
2026-03-22 10:18:24,Z07,Z08 & Z06,1.445,0.073,31.32
2026-03-22 10:18:25,Z03,Z01 & Z04,1.396,0.025,54.64
2026-03-22 10:18:25,Z05,Z06 & Z02,1.471,0.085,46.23
2026-03-22 10:18:25,Z07,Z08 & Z06,1.484,0.067,34.61
2026-03-22 10:18:26,Z03,Z01 & Z04,1.476,0.086,63.97
2026-03-22 10:18:26,Z05,Z06 & Z02,1.383,-0.0,41.97
2026-03-22 10:18:26,Z07,Z08 & Z06,1.356,-0.016,34.15
2026-03-22 10:18:27,Z03,Z01 & Z04,1.321,-0.074,65.33
2026-03-22 10:18:27,Z05,Z06 & Z02,1.495,0.081,37.19
2026-03-22 10:18:27,Z07,Z08 & Z06,1.554,0.156,28.72
2026-03-22 10:18:28,Z03,Z01 & Z04,1.516,0.138,52.24
2026-03-22 10:18:28,Z05,Z06 & Z02,1.47,0.088,39.96
2026-03-22 10:18:28,Z07,Z08 & Z06,1.372,-0.023,31.08
2026-03-22 10:18:29,Z03,Z01 & Z04,1.473,0.054,64.07
2026-03-22 10:18:29,Z05,Z06 & Z02,1.537,0.144,42.21
2026-03-22 10:18:29,Z07,Z08 & Z06,1.524,0.106,33.51
2026-03-22 10:18:30,Z03,Z01 & Z04,1.342,-0.062,62.68
2026-03-22 10:18:30,Z05,Z06 & Z02,1.461,0.048,37.39
2026-03-22 10:18:30,Z07,Z08 & Z06,1.545,0.116,33.75
2026-03-22 10:18:31,Z03,Z01 & Z04,1.342,-0.059,59.41
2026-03-22 10:18:31,Z05,Z06 & Z02,1.4,0.018,43.33
2026-03-22 10:18:31,Z07,Z08 & Z06,1.414,0.012,31.4
2026-03-22 10:18:32,Z03,Z01 & Z04,1.496,0.081,57.47
2026-03-22 10:18:32,Z05,Z06 & Z02,1.414,0.007,43.35
2026-03-22 10:18:32,Z07,Z08 & Z06,1.469,0.05,34.58
2026-03-22 10:18:33,Z03,Z01 & Z04,1.536,0.128,61.64
2026-03-22 10:18:33,Z05,Z06 & Z02,1.43,0.043,46.82
2026-03-22 10:18:33,Z07,Z08 & Z06,1.532,0.16,36.37
2026-03-22 10:18:34,Z03,Z01 & Z04,1.537,0.114,54.02
2026-03-22 10:18:34,Z05,Z06 & Z02,1.559,0.158,39.84
2026-03-22 10:18:34,Z07,Z08 & Z06,1.52,0.099,32.06
2026-03-22 10:18:35,Z03,Z01 & Z04,1.469,0.076,52.82
2026-03-22 10:18:35,Z05,Z06 & Z02,1.432,0.016,38.72
2026-03-22 10:18:35,Z07,Z08 & Z06,1.532,0.127,33.56
2026-03-22 10:18:36,Z03,Z01 & Z04,1.355,-0.059,50.67
2026-03-22 10:18:36,Z05,Z06 & Z02,1.321,-0.057,44.91
2026-03-22 10:18:36,Z07,Z08 & Z06,1.418,0.031,33.82
2026-03-22 10:18:37,Z03,Z01 & Z04,1.469,0.051,62.81
2026-03-22 10:18:37,Z05,Z06 & Z02,1.447,0.07,40.59
2026-03-22 10:18:37,Z07,Z08 & Z06,1.447,0.076,33.16
2026-03-22 10:18:38,Z03,Z01 & Z04,1.501,0.116,56.8
2026-03-22 10:18:38,Z05,Z06 & Z02,1.368,-0.036,37.92
2026-03-22 10:18:38,Z07,Z08 & Z06,1.501,0.08,32.65
2026-03-22 10:18:39,Z03,Z01 & Z04,1.496,0.096,56.57
2026-03-22 10:18:39,Z05,Z06 & Z02,1.433,0.05,39.2
2026-03-22 10:18:39,Z07,Z08 & Z06,1.459,0.042,27.87
2026-03-22 10:18:40,Z03,Z01 & Z04,1.535,0.145,58.96
2026-03-22 10:18:40,Z05,Z06 & Z02,1.373,-0.04,35.76
2026-03-22 10:18:40,Z07,Z08 & Z06,1.458,0.042,28.98
2026-03-22 10:18:41,Z03,Z01 & Z04,1.352,-0.035,58.3
2026-03-22 10:18:41,Z05,Z06 & Z02,1.416,0.003,39.39
2026-03-22 10:18:41,Z07,Z08 & Z06,1.442,0.056,32.48
2026-03-22 10:18:42,Z03,Z01 & Z04,1.414,0.019,57.27
2026-03-22 10:18:42,Z05,Z06 & Z02,1.534,0.135,41.26
2026-03-22 10:18:42,Z07,Z08 & Z06,1.478,0.052,30.1
2026-03-22 10:18:43,Z03,Z01 & Z04,1.396,0.002,60.68
2026-03-22 10:18:43,Z05,Z06 & Z02,1.546,0.125,39.15
2026-03-22 10:18:43,Z07,Z08 & Z06,1.432,0.033,32.93
2026-03-22 10:18:44,Z03,Z01 & Z04,1.4,-0.001,66.62
2026-03-22 10:18:44,Z05,Z06 & Z02,1.362,-0.024,42.52
2026-03-22 10:18:44,Z07,Z08 & Z06,1.367,-0.025,31.27
2026-03-22 10:18:45,Z03,Z01 & Z04,1.507,0.125,61.63
2026-03-22 10:18:45,Z05,Z06 & Z02,1.408,0.03,37.76
2026-03-22 10:18:45,Z07,Z08 & Z06,1.403,-0.017,30.77
2026-03-22 10:18:46,Z03,Z01 & Z04,1.359,-0.043,59.72
2026-03-22 10:18:46,Z05,Z06 & Z02,1.381,-0.009,36.48
2026-03-22 10:18:46,Z07,Z08 & Z06,1.379,-0.0,29.29
2026-03-22 10:18:47,Z03,Z01 & Z04,1.47,0.075,72.03
2026-03-22 10:18:47,Z05,Z06 & Z02,1.431,0.008,34.13
2026-03-22 10:18:47,Z07,Z08 & Z06,1.485,0.065,28.99
2026-03-22 10:18:48,Z03,Z01 & Z04,1.56,0.132,61.04
2026-03-22 10:18:48,Z05,Z06 & Z02,1.551,0.167,39.92
2026-03-22 10:18:48,Z07,Z08 & Z06,1.572,0.167,31.5
2026-03-22 10:18:49,Z03,Z01 & Z04,1.502,0.116,53.0
2026-03-22 10:18:49,Z05,Z06 & Z02,1.373,-0.036,35.33
2026-03-22 10:18:49,Z07,Z08 & Z06,1.365,-0.043,28.04
2026-03-22 10:18:51,Z03,Z01 & Z04,1.47,0.041,72.95
2026-03-22 10:18:51,Z05,Z06 & Z02,1.473,0.102,38.72
2026-03-22 10:18:51,Z07,Z08 & Z06,1.528,0.107,30.7
2026-03-22 10:18:51,Z03,Z01 & Z04,1.5,0.116,59.1
2026-03-22 10:18:51,Z05,Z06 & Z02,1.499,0.094,43.16
2026-03-22 10:18:51,Z07,Z08 & Z06,1.425,0.014,31.87
2026-03-22 10:18:53,Z03,Z01 & Z04,1.477,0.054,61.56
2026-03-22 10:18:53,Z05,Z06 & Z02,1.351,-0.074,39.75
2026-03-22 10:18:53,Z07,Z08 & Z06,1.379,-0.027,29.64
2026-03-22 10:18:53,Z03,Z01 & Z04,1.382,-0.01,65.35
2026-03-22 10:18:53,Z05,Z06 & Z02,1.466,0.088,40.2
2026-03-22 10:18:53,Z07,Z08 & Z06,1.439,0.01,28.92
2026-03-22 10:18:55,Z03,Z01 & Z04,1.532,0.143,64.16
2026-03-22 10:18:55,Z05,Z06 & Z02,1.414,0.022,37.25
2026-03-22 10:18:55,Z07,Z08 & Z06,1.415,0.041,31.69
2026-03-22 10:18:55,Z03,Z01 & Z04,1.42,0.016,65.5
2026-03-22 10:18:55,Z05,Z06 & Z02,1.386,-0.032,45.94
2026-03-22 10:18:55,Z07,Z08 & Z06,1.418,0.029,31.07
2026-03-22 10:18:57,Z03,Z01 & Z04,1.471,0.089,62.61
2026-03-22 10:18:57,Z05,Z06 & Z02,1.399,0.005,39.82
2026-03-22 10:18:57,Z07,Z08 & Z06,1.515,0.121,33.18
2026-03-22 10:18:57,Z03,Z01 & Z04,1.41,0.016,72.4
2026-03-22 10:18:57,Z05,Z06 & Z02,1.442,0.013,39.68
2026-03-22 10:18:57,Z07,Z08 & Z06,1.486,0.062,34.13
2026-03-22 10:18:59,Z03,Z01 & Z04,1.475,0.067,62.05
2026-03-22 10:18:59,Z05,Z06 & Z02,1.408,0.009,42.44
2026-03-22 10:18:59,Z07,Z08 & Z06,1.471,0.05,34.53
2026-03-22 10:18:59,Z03,Z01 & Z04,1.432,0.044,56.58
2026-03-22 10:18:59,Z05,Z06 & Z02,1.375,-0.002,42.54
2026-03-22 10:18:59,Z07,Z08 & Z06,1.403,0.024,30.72
2026-03-22 10:19:01,Z03,Z01 & Z04,1.404,-0.007,67.62
2026-03-22 10:19:01,Z05,Z06 & Z02,1.347,-0.076,43.55
2026-03-22 10:19:01,Z07,Z08 & Z06,1.316,-0.071,35.15
2026-03-22 10:19:01,Z03,Z01 & Z04,1.403,0.015,64.91
2026-03-22 10:19:01,Z05,Z06 & Z02,1.501,0.113,34.81
2026-03-22 10:19:01,Z07,Z08 & Z06,1.409,0.019,32.43
2026-03-22 10:19:03,Z03,Z01 & Z04,1.43,0.004,52.42
2026-03-22 10:19:03,Z05,Z06 & Z02,1.54,0.118,42.29
2026-03-22 10:19:03,Z07,Z08 & Z06,1.55,0.131,34.85
2026-03-22 10:19:03,Z03,Z01 & Z04,1.343,-0.068,61.31
2026-03-22 10:19:03,Z05,Z06 & Z02,1.44,0.012,43.94
2026-03-22 10:19:03,Z07,Z08 & Z06,1.377,-0.041,32.28
2026-03-22 10:19:05,Z03,Z01 & Z04,1.424,0.021,58.96
2026-03-22 10:19:05,Z05,Z06 & Z02,1.351,-0.028,43.51
2026-03-22 10:19:05,Z07,Z08 & Z06,1.379,-0.021,36.49
2026-03-22 10:19:05,Z03,Z01 & Z04,1.374,-0.053,61.18
2026-03-22 10:19:05,Z05,Z06 & Z02,1.466,0.086,39.45
2026-03-22 10:19:05,Z07,Z08 & Z06,1.561,0.132,29.48
2026-03-22 10:19:07,Z03,Z01 & Z04,1.317,-0.064,65.32
2026-03-22 10:19:07,Z05,Z06 & Z02,1.459,0.059,40.69
2026-03-22 10:19:07,Z07,Z08 & Z06,1.39,0.018,29.57
2026-03-22 10:19:07,Z03,Z01 & Z04,1.477,0.051,64.42
2026-03-22 10:19:07,Z05,Z06 & Z02,1.472,0.088,39.94
2026-03-22 10:19:07,Z07,Z08 & Z06,1.346,-0.029,29.99
2026-03-22 10:19:09,Z03,Z01 & Z04,1.502,0.104,64.38
2026-03-22 10:19:09,Z05,Z06 & Z02,1.4,-0.026,41.04
2026-03-22 10:19:09,Z07,Z08 & Z06,1.442,0.048,31.63
2026-03-22 10:19:09,Z03,Z01 & Z04,1.434,0.047,58.81
2026-03-22 10:19:09,Z05,Z06 & Z02,1.358,-0.036,42.03
2026-03-22 10:19:09,Z07,Z08 & Z06,1.439,0.022,34.77
2026-03-22 10:19:11,Z03,Z01 & Z04,1.504,0.086,63.97
2026-03-22 10:19:11,Z05,Z06 & Z02,1.404,0.007,43.31
2026-03-22 10:19:11,Z07,Z08 & Z06,1.498,0.124,32.27
2026-03-22 10:19:11,Z03,Z01 & Z04,1.439,0.012,60.45
2026-03-22 10:19:11,Z05,Z06 & Z02,1.389,-0.03,35.58
2026-03-22 10:19:11,Z07,Z08 & Z06,1.424,0.041,25.79
2026-03-22 10:19:13,Z03,Z01 & Z04,1.412,0.032,59.07
2026-03-22 10:19:13,Z05,Z06 & Z02,1.426,0.013,39.93
2026-03-22 10:19:13,Z07,Z08 & Z06,1.537,0.11,28.46
2026-03-22 10:19:13,Z03,Z01 & Z04,1.388,-0.013,61.75
2026-03-22 10:19:13,Z05,Z06 & Z02,1.485,0.104,45.49
2026-03-22 10:19:13,Z07,Z08 & Z06,1.445,0.051,36.45
2026-03-22 10:19:15,Z03,Z01 & Z04,1.37,-0.028,60.2
2026-03-22 10:19:15,Z05,Z06 & Z02,1.482,0.085,41.28
2026-03-22 10:19:15,Z07,Z08 & Z06,1.565,0.147,31.64
2026-03-22 10:19:15,Z03,Z01 & Z04,1.489,0.116,66.39
2026-03-22 10:19:15,Z05,Z06 & Z02,1.518,0.114,40.77
2026-03-22 10:19:15,Z07,Z08 & Z06,1.416,0.003,33.82
2026-03-22 10:19:17,Z03,Z01 & Z04,1.451,0.074,63.49
2026-03-22 10:19:17,Z05,Z06 & Z02,1.532,0.149,35.88
2026-03-22 10:19:17,Z07,Z08 & Z06,1.522,0.115,27.68
2026-03-22 10:19:17,Z03,Z01 & Z04,1.395,0.016,55.85
2026-03-22 10:19:17,Z05,Z06 & Z02,1.39,0.012,43.19
2026-03-22 10:19:17,Z07,Z08 & Z06,1.303,-0.078,35.2
2026-03-22 10:19:19,Z03,Z01 & Z04,1.504,0.107,56.84
2026-03-22 10:19:19,Z05,Z06 & Z02,1.375,-0.049,43.02
2026-03-22 10:19:19,Z07,Z08 & Z06,1.414,0.021,37.0
2026-03-22 10:19:19,Z03,Z01 & Z04,1.37,-0.041,56.99
2026-03-22 10:19:19,Z05,Z06 & Z02,1.35,-0.068,42.99
2026-03-22 10:19:19,Z07,Z08 & Z06,1.417,0.005,31.93
2026-03-22 10:19:21,Z03,Z01 & Z04,1.452,0.029,52.05
2026-03-22 10:19:21,Z05,Z06 & Z02,1.42,0.002,36.1
2026-03-22 10:19:21,Z07,Z08 & Z06,1.403,0.032,30.29
2026-03-22 10:19:21,Z03,Z01 & Z04,1.529,0.12,62.32
2026-03-22 10:19:21,Z05,Z06 & Z02,1.455,0.068,37.81
2026-03-22 10:19:21,Z07,Z08 & Z06,1.473,0.087,36.62
2026-03-22 10:19:23,Z03,Z01 & Z04,1.442,0.043,55.11
2026-03-22 10:19:23,Z05,Z06 & Z02,1.408,0.02,37.71
2026-03-22 10:19:23,Z07,Z08 & Z06,1.334,-0.07,30.65
2026-03-22 10:19:23,Z03,Z01 & Z04,1.502,0.123,49.48
2026-03-22 10:19:23,Z05,Z06 & Z02,1.415,-0.012,34.43
2026-03-22 10:19:23,Z07,Z08 & Z06,1.48,0.077,26.81
2026-03-22 10:19:25,Z03,Z01 & Z04,1.406,0.022,62.06
2026-03-22 10:19:25,Z05,Z06 & Z02,1.466,0.067,48.15
2026-03-22 10:19:25,Z07,Z08 & Z06,1.536,0.163,37.41
2026-03-22 10:19:25,Z03,Z01 & Z04,1.419,-0.007,60.41
2026-03-22 10:19:25,Z05,Z06 & Z02,1.38,-0.016,41.57
2026-03-22 10:19:25,Z07,Z08 & Z06,1.365,-0.04,31.82
2026-03-22 10:19:27,Z03,Z01 & Z04,1.427,0.025,63.51
2026-03-22 10:19:27,Z05,Z06 & Z02,1.551,0.139,45.81
2026-03-22 10:19:27,Z07,Z08 & Z06,1.524,0.105,31.0
2026-03-22 10:19:27,Z03,Z01 & Z04,1.54,0.131,54.52
2026-03-22 10:19:27,Z05,Z06 & Z02,1.373,-0.014,47.32
2026-03-22 10:19:27,Z07,Z08 & Z06,1.364,-0.055,36.8
2026-03-22 10:19:29,Z03,Z01 & Z04,1.341,-0.077,53.81
2026-03-22 10:19:29,Z05,Z06 & Z02,1.48,0.05,34.08
2026-03-22 10:19:29,Z07,Z08 & Z06,1.412,-0.0,29.39
2026-03-22 10:19:29,Z03,Z01 & Z04,1.531,0.138,65.34
2026-03-22 10:19:29,Z05,Z06 & Z02,1.507,0.084,37.07
2026-03-22 10:19:29,Z07,Z08 & Z06,1.503,0.092,32.24
2026-03-22 10:19:31,Z03,Z01 & Z04,1.416,0.027,58.19
2026-03-22 10:19:31,Z05,Z06 & Z02,1.442,0.025,39.67
2026-03-22 10:19:31,Z07,Z08 & Z06,1.429,0.03,25.86
2026-03-22 10:19:31,Z03,Z01 & Z04,1.53,0.141,63.08
2026-03-22 10:19:31,Z05,Z06 & Z02,1.398,0.006,38.69
2026-03-22 10:19:31,Z07,Z08 & Z06,1.383,-0.043,32.44
2026-03-22 10:19:33,Z03,Z01 & Z04,1.542,0.141,55.21
2026-03-22 10:19:33,Z05,Z06 & Z02,1.481,0.08,37.28
2026-03-22 10:19:33,Z07,Z08 & Z06,1.567,0.141,29.66
2026-03-22 10:19:33,Z03,Z01 & Z04,1.526,0.114,62.3
2026-03-22 10:19:33,Z05,Z06 & Z02,1.399,0.002,36.77
2026-03-22 10:19:33,Z07,Z08 & Z06,1.445,0.046,25.92
2026-03-22 10:19:35,Z03,Z01 & Z04,1.449,0.028,54.8
2026-03-22 10:19:35,Z05,Z06 & Z02,1.517,0.097,32.77
2026-03-22 10:19:35,Z07,Z08 & Z06,1.46,0.062,32.55
2026-03-22 10:19:35,Z03,Z01 & Z04,1.342,-0.058,66.48
2026-03-22 10:19:35,Z05,Z06 & Z02,1.545,0.143,44.23
2026-03-22 10:19:35,Z07,Z08 & Z06,1.556,0.13,37.57
2026-03-22 10:19:37,Z03,Z01 & Z04,1.447,0.065,54.32
2026-03-22 10:19:37,Z05,Z06 & Z02,1.495,0.08,37.82
2026-03-22 10:19:37,Z07,Z08 & Z06,1.524,0.115,29.46
2026-03-22 10:19:37,Z03,Z01 & Z04,1.499,0.083,70.09
2026-03-22 10:19:37,Z05,Z06 & Z02,1.522,0.125,37.27
2026-03-22 10:19:37,Z07,Z08 & Z06,1.433,0.048,30.98
2026-03-22 10:19:39,Z03,Z01 & Z04,1.44,0.02,55.63
2026-03-22 10:19:39,Z05,Z06 & Z02,1.452,0.047,41.0
2026-03-22 10:19:39,Z07,Z08 & Z06,1.504,0.133,31.71
2026-03-22 10:19:39,Z03,Z01 & Z04,1.536,0.16,68.68
2026-03-22 10:19:39,Z05,Z06 & Z02,1.565,0.161,34.9
2026-03-22 10:19:39,Z07,Z08 & Z06,1.556,0.156,29.5
2026-03-22 10:19:41,Z03,Z01 & Z04,1.506,0.119,61.29
2026-03-22 10:19:41,Z05,Z06 & Z02,1.362,-0.023,35.49
2026-03-22 10:19:41,Z07,Z08 & Z06,1.435,0.045,28.25
2026-03-22 10:19:41,Z03,Z01 & Z04,1.538,0.142,51.73
2026-03-22 10:19:41,Z05,Z06 & Z02,1.366,-0.05,33.95
2026-03-22 10:19:41,Z07,Z08 & Z06,1.362,-0.062,31.61
2026-03-22 10:19:43,Z03,Z01 & Z04,1.521,0.099,64.26
2026-03-22 10:19:43,Z05,Z06 & Z02,1.57,0.159,35.71
2026-03-22 10:19:43,Z07,Z08 & Z06,1.486,0.115,31.04
2026-03-22 10:19:43,Z03,Z01 & Z04,1.475,0.076,67.17
2026-03-22 10:19:43,Z05,Z06 & Z02,1.437,0.062,43.9
2026-03-22 10:19:43,Z07,Z08 & Z06,1.41,0.029,34.48
2026-03-22 10:19:45,Z03,Z01 & Z04,1.44,0.048,70.96
2026-03-22 10:19:45,Z05,Z06 & Z02,1.453,0.057,37.49
2026-03-22 10:19:45,Z07,Z08 & Z06,1.474,0.092,27.96
2026-03-22 10:19:45,Z03,Z01 & Z04,1.507,0.088,64.45
2026-03-22 10:19:45,Z05,Z06 & Z02,1.568,0.146,33.31
2026-03-22 10:19:45,Z07,Z08 & Z06,1.504,0.123,30.46
2026-03-22 10:19:47,Z03,Z01 & Z04,1.481,0.098,53.63
2026-03-22 10:19:47,Z05,Z06 & Z02,1.371,-0.008,38.43
2026-03-22 10:19:47,Z07,Z08 & Z06,1.303,-0.093,35.67
2026-03-22 10:19:47,Z03,Z01 & Z04,1.5,0.092,51.92
2026-03-22 10:19:47,Z05,Z06 & Z02,1.43,0.013,40.01
2026-03-22 10:19:47,Z07,Z08 & Z06,1.346,-0.025,32.3
2026-03-22 10:19:49,Z03,Z01 & Z04,1.389,0.004,55.07
2026-03-22 10:19:49,Z05,Z06 & Z02,1.521,0.096,37.07
2026-03-22 10:19:49,Z07,Z08 & Z06,1.524,0.137,26.97
2026-03-22 10:19:49,Z03,Z01 & Z04,1.334,-0.067,71.78
2026-03-22 10:19:49,Z05,Z06 & Z02,1.352,-0.051,37.68
2026-03-22 10:19:49,Z07,Z08 & Z06,1.366,-0.052,32.66
2026-03-22 10:19:51,Z03,Z01 & Z04,1.491,0.072,71.08
2026-03-22 10:19:51,Z05,Z06 & Z02,1.464,0.037,46.2
2026-03-22 10:19:51,Z07,Z08 & Z06,1.473,0.06,34.98
2026-03-22 10:19:52,Z03,Z01 & Z04,1.445,0.034,53.81
2026-03-22 10:19:52,Z05,Z06 & Z02,1.345,-0.043,44.53
2026-03-22 10:19:52,Z07,Z08 & Z06,1.385,-0.009,35.24
2026-03-22 10:19:53,Z03,Z01 & Z04,1.465,0.036,63.43
2026-03-22 10:19:53,Z05,Z06 & Z02,1.503,0.099,41.13
2026-03-22 10:19:53,Z07,Z08 & Z06,1.427,0.038,36.41
2026-03-22 10:19:54,Z03,Z01 & Z04,1.399,0.012,66.87
2026-03-22 10:19:54,Z05,Z06 & Z02,1.452,0.034,43.59
2026-03-22 10:19:54,Z07,Z08 & Z06,1.475,0.059,30.67
2026-03-22 10:19:55,Z03,Z01 & Z04,1.397,0.007,63.17
2026-03-22 10:19:55,Z05,Z06 & Z02,1.398,-0.003,37.14
2026-03-22 10:19:55,Z07,Z08 & Z06,1.458,0.041,27.69
2026-03-22 10:19:56,Z03,Z01 & Z04,1.404,-0.001,60.4
2026-03-22 10:19:56,Z05,Z06 & Z02,1.508,0.125,41.25
2026-03-22 10:19:56,Z07,Z08 & Z06,1.539,0.143,29.31
2026-03-22 10:19:57,Z03,Z01 & Z04,1.413,0.032,63.16
2026-03-22 10:19:57,Z05,Z06 & Z02,1.435,0.056,39.21
2026-03-22 10:19:57,Z07,Z08 & Z06,1.446,0.051,32.02
2026-03-22 10:19:58,Z03,Z01 & Z04,1.545,0.123,53.17
2026-03-22 10:19:58,Z05,Z06 & Z02,1.386,-0.006,36.56
2026-03-22 10:19:58,Z07,Z08 & Z06,1.501,0.087,29.98
2026-03-22 10:19:59,Z03,Z01 & Z04,1.418,0.021,63.26
2026-03-22 10:19:59,Z05,Z06 & Z02,1.524,0.101,40.2
2026-03-22 10:19:59,Z07,Z08 & Z06,1.462,0.077,32.71
2026-03-22 10:20:00,Z03,Z01 & Z04,1.415,0.019,55.3
2026-03-22 10:20:00,Z05,Z06 & Z02,1.39,-0.029,41.2
2026-03-22 10:20:00,Z07,Z08 & Z06,1.343,-0.046,30.53
2026-03-22 10:20:01,Z03,Z01 & Z04,1.386,0.009,62.41
2026-03-22 10:20:01,Z05,Z06 & Z02,1.342,-0.049,37.15
2026-03-22 10:20:01,Z07,Z08 & Z06,1.47,0.042,29.88
2026-03-22 10:20:02,Z03,Z01 & Z04,1.429,0.005,61.24
2026-03-22 10:20:02,Z05,Z06 & Z02,1.354,-0.038,37.37
2026-03-22 10:20:02,Z07,Z08 & Z06,1.426,0.041,25.78
2026-03-22 10:20:03,Z03,Z01 & Z04,1.426,0.022,57.29
2026-03-22 10:20:03,Z05,Z06 & Z02,1.377,-0.011,42.34
2026-03-22 10:20:03,Z07,Z08 & Z06,1.427,0.017,35.83
2026-03-22 10:20:04,Z03,Z01 & Z04,1.543,0.114,62.97
2026-03-22 10:20:04,Z05,Z06 & Z02,1.38,-0.022,43.44
2026-03-22 10:20:04,Z07,Z08 & Z06,1.43,0.022,32.09
2026-03-22 10:20:05,Z03,Z01 & Z04,1.33,-0.045,59.25
2026-03-22 10:20:05,Z05,Z06 & Z02,1.499,0.107,48.05
2026-03-22 10:20:05,Z07,Z08 & Z06,1.397,0.025,35.52
2026-03-22 10:20:06,Z03,Z01 & Z04,1.503,0.094,68.6
2026-03-22 10:20:06,Z05,Z06 & Z02,1.476,0.083,33.38
2026-03-22 10:20:06,Z07,Z08 & Z06,1.515,0.118,30.79
2026-03-22 10:20:07,Z03,Z01 & Z04,1.43,0.042,68.39
2026-03-22 10:20:07,Z05,Z06 & Z02,1.576,0.157,44.72
2026-03-22 10:20:07,Z07,Z08 & Z06,1.493,0.095,32.98
2026-03-22 10:20:08,Z03,Z01 & Z04,1.487,0.062,52.06
2026-03-22 10:20:08,Z05,Z06 & Z02,1.557,0.144,40.02
2026-03-22 10:20:08,Z07,Z08 & Z06,1.525,0.097,28.95
2026-03-22 10:20:09,Z03,Z01 & Z04,1.482,0.099,58.79
2026-03-22 10:20:09,Z05,Z06 & Z02,1.436,0.048,39.52
2026-03-22 10:20:09,Z07,Z08 & Z06,1.6,0.171,27.55
2026-03-22 10:20:10,Z03,Z01 & Z04,1.431,0.04,64.18
2026-03-22 10:20:10,Z05,Z06 & Z02,1.528,0.152,43.1
2026-03-22 10:20:10,Z07,Z08 & Z06,1.536,0.123,31.37
2026-03-22 10:20:11,Z03,Z01 & Z04,1.456,0.066,50.56
2026-03-22 10:20:11,Z05,Z06 & Z02,1.551,0.146,44.55
2026-03-22 10:20:11,Z07,Z08 & Z06,1.494,0.104,33.92
2026-03-22 10:20:12,Z03,Z01 & Z04,1.442,0.018,62.76
2026-03-22 10:20:12,Z05,Z06 & Z02,1.461,0.067,39.84
